Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
1933,1,31,1020.7,19.4,13.5,11.9,***,***,***,Trace,***,***,***
1933,2,1,1019.1,18.6,14.7,12.3,***,***,***,0,***,***,***
1933,2,2,1018.7,17.6,14.4,12.6,***,***,***,0,***,***,***
1933,2,3,1020,15.6,13.2,12.5,***,***,***,0.1,***,***,***
1933,2,4,1019.9,15.8,12.9,11.8,***,***,***,0,***,***,***
1933,2,5,1019.7,18.2,14.1,11.8,***,***,***,0.4,***,***,***
1933,2,6,1019.2,17.2,14.5,12.8,***,***,***,0.3,***,***,***
1933,2,7,1018.1,17.8,14.8,12.8,***,***,***,0,***,***,***
1933,2,8,1016.9,23,16.7,13.7,***,***,***,0,***,***,***
1933,2,9,1015,19.7,15.7,13.8,***,***,***,0,***,***,***
1933,2,10,1014.4,18.7,15.9,14.5,***,***,***,0.4,***,***,***
1933,2,11,1016.9,19,15.5,14.2,***,***,***,Trace,***,***,***
1933,2,12,1019,18.7,14.7,13.6,***,***,***,0,***,***,***
1933,2,13,1017.1,17.6,15,13.2,***,***,***,0,***,***,***
1933,2,14,1015.7,20.7,17.1,13.8,***,***,***,Trace,***,***,***
1933,2,15,1014.7,17.3,15.5,13.8,***,***,***,Trace,***,***,***
1933,2,16,1013.4,20.5,17.1,15.2,***,***,***,0,***,***,***
1933,2,17,1016.2,20.2,17.5,14.9,***,***,***,0,***,***,***
1933,2,18,1018.5,17.4,14.7,13.8,***,***,***,Trace,***,***,***
1933,2,19,1017.7,15.9,14.2,13.3,***,***,***,Trace,***,***,***
1933,2,20,1017.5,16.7,14.9,13.5,***,***,***,Trace,***,***,***
1933,2,21,1017.4,16.9,15.3,13.4,***,***,***,0,***,***,***
1933,2,22,1014.6,20.3,17,14.9,***,***,***,0,***,***,***
1933,2,23,1013.3,18.5,17.4,16.5,***,***,***,0,***,***,***
1933,2,24,1013.8,26.3,20.3,15.1,***,***,***,Trace,***,***,***
1933,2,25,1016,16.2,14.7,14.1,***,***,***,Trace,***,***,***
1933,2,26,1013.8,15.1,14.5,14.1,***,***,***,Trace,***,***,***
1933,2,27,1010.6,17.8,16,14.4,***,***,***,0.7,***,***,***
1933,2,28,1009.1,18.1,17.1,16.5,***,***,***,0.8,***,***,***
1933,3,1,1012,19.1,16.7,15.3,***,***,***,0.2,***,***,***
1933,3,2,1014.3,16.7,15.7,14.9,***,***,***,0.3,***,***,***
1933,3,3,1014.9,17.8,16,14.9,***,***,***,1.2,***,***,***
1933,3,4,1013.5,19,16.3,14.9,***,***,***,Trace,***,***,***
1933,3,5,1016,17.5,16.2,14.7,***,***,***,Trace,***,***,***
1933,3,6,1019.6,16.3,14.5,13.5,***,***,***,0,***,***,***
1933,3,7,1020,18,14.9,13.3,***,***,***,2.1,***,***,***
1933,3,8,1019.9,18.3,14.5,12.3,***,***,***,0.8,***,***,***
1933,3,9,1018.1,21.1,15.8,13.9,***,***,***,0,***,***,***
1933,3,10,1018.4,22,16.4,12.7,***,***,***,0,***,***,***
1933,3,11,1022.8,16.8,13.1,9.7,***,***,***,0,***,***,***
1933,3,12,1022.6,17.7,12.9,8.8,***,***,***,0,***,***,***
1933,3,13,1023.2,17.3,14,11.3,***,***,***,0,***,***,***
1933,3,14,1020.9,18.3,14.9,12.8,***,***,***,0,***,***,***
1933,3,15,1018.5,22.3,17.4,14.8,***,***,***,0,***,***,***
1933,3,16,1018.6,26.6,19.1,15.1,***,***,***,0,***,***,***
1933,3,17,1017.9,18.9,16.6,14.8,***,***,***,0,***,***,***
1933,3,18,1014.8,22.1,18.7,16.1,***,***,***,0,***,***,***
1933,3,19,1014,26.3,20.9,17.4,***,***,***,0,***,***,***
1933,3,20,1011.5,25.4,21.1,19.1,***,***,***,0,***,***,***
1933,3,21,1009.3,24.4,22.2,20.6,***,***,***,Trace,***,***,***
1933,3,22,1008,25.6,23.2,21.1,***,***,***,0,***,***,***
1933,3,23,1009.4,26.2,23.6,22.2,***,***,***,0,***,***,***
1933,3,24,1010.4,27.8,24.1,21.7,***,***,***,0,***,***,***
1933,3,25,1008.5,23.9,21.8,20.3,***,***,***,0,***,***,***
1933,3,26,1006.9,27.3,24.8,22.9,***,***,***,Trace,***,***,***
1933,3,27,1014.1,25,17.4,13.8,***,***,***,8.4,***,***,***
1933,3,28,1021,16.1,14.8,14,***,***,***,0,***,***,***
1933,3,29,1020.4,15,13.8,12.9,***,***,***,3.5,***,***,***
1933,3,30,1019.9,19.5,15.8,12.9,***,***,***,0.9,***,***,***
1933,3,31,1020.4,19.1,16.4,14.6,***,***,***,8.5,***,***,***
1933,4,1,1019.1,19.4,17,14,***,***,***,0.4,***,***,***
1933,4,2,1014.9,19.6,17.9,17,***,***,***,0,***,***,***
1933,4,3,1012.9,25.1,20.4,17.5,***,***,***,Trace,***,***,***
1933,4,4,1013.2,24.4,20.6,18.7,***,***,***,0,***,***,***
1933,4,5,1013.7,22.2,20,19.4,***,***,***,0,***,***,***
1933,4,6,1010.3,23.8,20.4,19.3,***,***,***,0.1,***,***,***
1933,4,7,1009,24.8,22.1,19.7,***,***,***,Trace,***,***,***
1933,4,8,1009.1,27.8,24,22.3,***,***,***,0,***,***,***
1933,4,9,1009.9,29.6,24.8,23,***,***,***,0,***,***,***
1933,4,10,1012.7,25.7,22.8,20.5,***,***,***,Trace,***,***,***
1933,4,11,1015.9,20.6,19.3,18.6,***,***,***,1,***,***,***
1933,4,12,1017.1,22,19.5,18.4,***,***,***,0,***,***,***
1933,4,13,1017.1,22.9,20,17.8,***,***,***,Trace,***,***,***
1933,4,14,1013.9,26.7,23.1,20.1,***,***,***,0.5,***,***,***
1933,4,15,1012.8,25.4,23.1,21.1,***,***,***,Trace,***,***,***
1933,4,16,1011.8,28.6,24.3,21.3,***,***,***,0,***,***,***
1933,4,17,1011.9,29.4,24.9,22.4,***,***,***,0,***,***,***
1933,4,18,1010.8,29.4,25.5,22.9,***,***,***,0,***,***,***
1933,4,19,1010.8,29.4,24,21.9,***,***,***,1,***,***,***
1933,4,20,1012.7,22.9,20.7,18.8,***,***,***,22.4,***,***,***
1933,4,21,1014.6,25.6,21.4,18.3,***,***,***,14.8,***,***,***
1933,4,22,1015.5,23.9,21.9,21.1,***,***,***,0.1,***,***,***
1933,4,23,1015.6,25.4,22.5,20.7,***,***,***,0,***,***,***
1933,4,24,1013.2,26.7,23.8,22.5,***,***,***,Trace,***,***,***
1933,4,25,1011.1,28.6,24,22.5,***,***,***,0,***,***,***
1933,4,26,1009.9,30.3,25.3,22.4,***,***,***,0,***,***,***
1933,4,27,1012,23.7,21.4,20.4,***,***,***,2.3,***,***,***
1933,4,28,1012.7,24.1,22.3,21.2,***,***,***,0.4,***,***,***
1933,4,29,1013.1,22.6,21.4,20.1,***,***,***,5.8,***,***,***
1933,4,30,1012,25.1,23.4,21.9,***,***,***,0,***,***,***
1933,5,1,1010.7,29.6,26.6,24.1,***,***,***,0,***,***,***
1933,5,2,1011.2,30.4,27.6,24.4,***,***,***,27.4,***,***,***
1933,5,3,1016,27.6,24.1,22.6,***,***,***,0.5,***,***,***
1933,5,4,1016.5,24.8,22.6,21.5,***,***,***,Trace,***,***,***
1933,5,5,1014.7,29.9,25.4,22.5,***,***,***,Trace,***,***,***
1933,5,6,1013.6,25.8,23.7,22.6,***,***,***,1.3,***,***,***
1933,5,7,1013.5,27.2,23.9,22.1,***,***,***,0.4,***,***,***
1933,5,8,1012.9,28.9,25.3,23.2,***,***,***,0,***,***,***
1933,5,9,1011,28.7,25.5,23,***,***,***,0,***,***,***
1933,5,10,1009.7,30,25.2,22.8,***,***,***,15.7,***,***,***
1933,5,11,1011.1,27.3,24.3,22.7,***,***,***,Trace,***,***,***
1933,5,12,1012,26.3,24.5,23.7,***,***,***,Trace,***,***,***
1933,5,13,1012.8,27,25.2,23.8,***,***,***,0,***,***,***
1933,5,14,1013.7,28.7,26,23.9,***,***,***,0,***,***,***
1933,5,15,1012.9,29.8,26.7,24.9,***,***,***,0,***,***,***
1933,5,16,1011.3,29.3,26.3,24.8,***,***,***,0.6,***,***,***
1933,5,17,1009.2,32,27.8,25.1,***,***,***,0,***,***,***
1933,5,18,1008.2,31.7,28,25.8,***,***,***,0,***,***,***
1933,5,19,1007.1,30.4,27.3,24.3,***,***,***,7.3,***,***,***
1933,5,20,1009.2,32,25.8,24.3,***,***,***,18.3,***,***,***
1933,5,21,1012,30,26.4,24.3,***,***,***,Trace,***,***,***
1933,5,22,1013.2,26.9,25.1,23.9,***,***,***,0.3,***,***,***
1933,5,23,1012,25.8,25,23.7,***,***,***,0.4,***,***,***
1933,5,24,1009.6,27.3,25.4,24.9,***,***,***,2.7,***,***,***
1933,5,25,1007.8,31.2,27.5,25.4,***,***,***,0,***,***,***
1933,5,26,1008.6,32.2,28.1,26.4,***,***,***,0,***,***,***
1933,5,27,1009.3,31.3,28.4,26.2,***,***,***,0,***,***,***
1933,5,28,1005.5,31.6,27.1,24.1,***,***,***,6.8,***,***,***
1933,5,29,1004.6,26.1,24.2,23.7,***,***,***,33,***,***,***
1933,5,30,1005.7,28.4,25,23.1,***,***,***,Trace,***,***,***
1933,5,31,1006.3,28.1,25.9,24.4,***,***,***,0,***,***,***
1933,6,1,1004.8,26.6,25.7,25.2,***,***,***,0.9,***,***,***
1933,6,2,1004.7,29.3,26.6,24.8,***,***,***,52.5,***,***,***
1933,6,3,1004.8,31.2,28.7,25.4,***,***,***,2.8,***,***,***
1933,6,4,1003.1,31.7,29.6,28.6,***,***,***,0.7,***,***,***
1933,6,5,1003.9,31.1,29.6,28.7,***,***,***,0.3,***,***,***
1933,6,6,1004.9,32.8,30.2,28.4,***,***,***,0.5,***,***,***
1933,6,7,1006.2,32.9,30,28.8,***,***,***,Trace,***,***,***
1933,6,8,1007.7,32.5,29.6,28,***,***,***,1,***,***,***
1933,6,9,1008.3,31.6,28.7,27.4,***,***,***,0.2,***,***,***
1933,6,10,1007.5,30,27.8,26.1,***,***,***,18,***,***,***
1933,6,11,1007.1,31.1,27.9,25.3,***,***,***,17.8,***,***,***
1933,6,12,1009,27.2,25.6,23.2,***,***,***,27.1,***,***,***
1933,6,13,1009,28.9,26.5,25.6,***,***,***,5.1,***,***,***
1933,6,14,1007.1,29,26.6,25.8,***,***,***,6.6,***,***,***
1933,6,15,1004.8,28.6,26.6,24.8,***,***,***,31.3,***,***,***
1933,6,16,1003.7,30.2,27.7,26,***,***,***,15.5,***,***,***
1933,6,17,1002.8,32.2,29,26.6,***,***,***,2.6,***,***,***
1933,6,18,1001.8,32,29.6,28.4,***,***,***,0.5,***,***,***
1933,6,19,1001.8,32.2,29.8,27.7,***,***,***,2.2,***,***,***
1933,6,20,1002.6,30.7,29.5,26.6,***,***,***,19.6,***,***,***
1933,6,21,1005.2,30.8,28.6,26.4,***,***,***,15,***,***,***
1933,6,22,1007.8,32.6,29.1,25.9,***,***,***,8.8,***,***,***
1933,6,23,1009,30.8,28.4,26.5,***,***,***,1.5,***,***,***
1933,6,24,1008.7,31.5,28.4,25.1,***,***,***,14.4,***,***,***
1933,6,25,1006.7,31.6,29,27.1,***,***,***,Trace,***,***,***
1933,6,26,1003.8,29.2,27.9,25.6,***,***,***,37.3,***,***,***
1933,6,27,1001.4,31.1,27.8,25.7,***,***,***,8.9,***,***,***
1933,6,28,999.7,29.8,26.8,25.6,***,***,***,20.2,***,***,***
1933,6,29,996.7,27.3,26.2,25.5,***,***,***,72.1,***,***,***
1933,6,30,997.7,29.5,26.2,25.3,***,***,***,34.2,***,***,***
1933,7,1,1003.2,29.5,27.1,25,***,***,***,59.4,***,***,***
1933,7,2,1007.9,27.8,26.8,25.9,***,***,***,26.8,***,***,***
1933,7,3,1008.9,29.9,27.9,26.7,***,***,***,0.7,***,***,***
1933,7,4,1006.3,31.7,28.8,27.3,***,***,***,Trace,***,***,***
1933,7,5,1005.6,31.4,28.5,27.1,***,***,***,0,***,***,***
1933,7,6,1008.2,31.4,28.4,27.2,***,***,***,0,***,***,***
1933,7,7,1009.6,32.2,28,25.6,***,***,***,13.7,***,***,***
1933,7,8,1009.4,30.7,27.7,25.8,***,***,***,Trace,***,***,***
1933,7,9,1008.7,30.3,27.2,26,***,***,***,4.2,***,***,***
1933,7,10,1007.8,30.8,26.4,24.4,***,***,***,27.9,***,***,***
1933,7,11,1008.2,30.3,26.8,25.2,***,***,***,5.8,***,***,***
1933,7,12,1008.6,29.9,26.7,25.3,***,***,***,8.4,***,***,***
1933,7,13,1008,31.5,28,25,***,***,***,0,***,***,***
1933,7,14,1006.9,31.7,27.5,25.8,***,***,***,0.3,***,***,***
1933,7,15,1005.1,29.9,26.6,24.6,***,***,***,17.6,***,***,***
1933,7,16,1004.1,31.1,27.6,25.4,***,***,***,3.1,***,***,***
1933,7,17,1004.8,30.6,27.7,25.7,***,***,***,12.3,***,***,***
1933,7,18,1005.2,30.9,27.5,24.5,***,***,***,30.5,***,***,***
1933,7,19,1004,30.4,28.5,26.7,***,***,***,2.5,***,***,***
1933,7,20,1002.9,31.3,28.5,26.6,***,***,***,Trace,***,***,***
1933,7,21,1002.9,32.8,28.9,26.2,***,***,***,0,***,***,***
1933,7,22,1002.6,32.8,29.5,27.9,***,***,***,0,***,***,***
1933,7,23,1000.9,32.7,29.5,27.7,***,***,***,Trace,***,***,***
1933,7,24,1001.1,33.1,29,26.2,***,***,***,14.8,***,***,***
1933,7,25,1004.2,31.7,28.3,26.6,***,***,***,8.7,***,***,***
1933,7,26,1006.4,29.8,26.8,24.4,***,***,***,39.4,***,***,***
1933,7,27,1006.6,30.6,28.1,24.3,***,***,***,23.1,***,***,***
1933,7,28,1004.7,32.7,29.5,28.1,***,***,***,Trace,***,***,***
1933,7,29,1000.5,33.9,29.3,26.6,***,***,***,5.7,***,***,***
1933,7,30,1002.9,28.9,27.4,25.5,***,***,***,58.9,***,***,***
1933,7,31,1005.1,30.9,28.4,27.3,***,***,***,0.1,***,***,***
1933,8,1,1002.6,32,29,26.9,***,***,***,0,***,***,***
1933,8,2,999.8,32.2,28.9,26.9,***,***,***,0,***,***,***
1933,8,3,1001.3,33.8,29.4,26.6,***,***,***,4,***,***,***
1933,8,4,1006,30.9,28.3,26.1,***,***,***,3.5,***,***,***
1933,8,5,1007.3,31.1,28.9,27.3,***,***,***,0.9,***,***,***
1933,8,6,1006.2,32,29,26.7,***,***,***,2.6,***,***,***
1933,8,7,1003.5,32.1,29.2,27.8,***,***,***,Trace,***,***,***
1933,8,8,1002.9,28.4,27,24.4,***,***,***,27.8,***,***,***
1933,8,9,1006.2,31.7,28.3,25.2,***,***,***,2.4,***,***,***
1933,8,10,1010.2,32.2,28.9,27.4,***,***,***,0.1,***,***,***
1933,8,11,1010.8,31.7,28.7,26.9,***,***,***,0,***,***,***
1933,8,12,1009.3,32.4,29.7,27,***,***,***,0,***,***,***
1933,8,13,1007.9,31.2,29.3,27.5,***,***,***,0.1,***,***,***
1933,8,14,1007.1,30.2,28,27.4,***,***,***,Trace,***,***,***
1933,8,15,1006.9,31.9,28.6,26.7,***,***,***,2.4,***,***,***
1933,8,16,1008.7,32,28.9,27.3,***,***,***,0,***,***,***
1933,8,17,1010.4,32.2,29.1,27.3,***,***,***,0,***,***,***
1933,8,18,1008.9,32.8,29.5,27,***,***,***,0.4,***,***,***
1933,8,19,1007,32.8,29.7,28.1,***,***,***,0,***,***,***
1933,8,20,1006.9,31.7,29.3,28.6,***,***,***,Trace,***,***,***
1933,8,21,1009.6,31.6,28.9,26.8,***,***,***,0,***,***,***
1933,8,22,1011.4,31.8,28.6,26.8,***,***,***,0,***,***,***
1933,8,23,1011.3,32.7,29.2,27,***,***,***,0,***,***,***
1933,8,24,1011.2,32.8,28.7,26.6,***,***,***,0,***,***,***
1933,8,25,1011.6,32.6,28.8,26.3,***,***,***,0,***,***,***
1933,8,26,1011.4,32.1,28.4,26.5,***,***,***,0,***,***,***
1933,8,27,1011.1,32.6,28.7,26.3,***,***,***,0,***,***,***
1933,8,28,1009.6,32.1,28.4,25.7,***,***,***,0,***,***,***
1933,8,29,1008.7,32.2,28.9,26.2,***,***,***,0,***,***,***
1933,8,30,1008.8,31.4,28.1,26.1,***,***,***,0,***,***,***
1933,8,31,1006.7,33.2,29.1,25.8,***,***,***,0,***,***,***
1933,9,1,1003.9,32.5,29.4,27.2,***,***,***,Trace,***,***,***
1933,9,2,1003.2,32.2,28.6,26.6,***,***,***,0,***,***,***
1933,9,3,1005,31.1,27.4,25.5,***,***,***,2.3,***,***,***
1933,9,4,1007,31.7,27.9,26.1,***,***,***,0,***,***,***
1933,9,5,1008.5,33.2,28.7,25.7,***,***,***,0,***,***,***
1933,9,6,1010.7,31.4,27.4,26.1,***,***,***,3.6,***,***,***
1933,9,7,1010.7,29.9,27.1,25.3,***,***,***,1.4,***,***,***
1933,9,8,1010.3,30,27.8,26.3,***,***,***,1.9,***,***,***
1933,9,9,1010.4,30.3,27.6,25.8,***,***,***,0,***,***,***
1933,9,10,1009.4,32.6,28.6,26.4,***,***,***,0,***,***,***
1933,9,11,1005.4,28.4,26.5,24.4,***,***,***,100.4,***,***,***
1933,9,12,1005.4,27.2,26,23.8,***,***,***,44.4,***,***,***
1933,9,13,1005.9,29.4,26.8,24.2,***,***,***,8.6,***,***,***
1933,9,14,1006.7,28.3,26.6,25.4,***,***,***,9.4,***,***,***
1933,9,15,1007.9,30.1,27.9,26.6,***,***,***,0,***,***,***
1933,9,16,1007,31.6,28.1,25.8,***,***,***,21.7,***,***,***
1933,9,17,1003.8,31.7,28.5,26,***,***,***,0,***,***,***
1933,9,18,1001.4,33.4,29.7,27.3,***,***,***,0,***,***,***
1933,9,19,1003.6,32.9,29.9,28.3,***,***,***,Trace,***,***,***
1933,9,20,1004.8,28.6,26.6,24.9,***,***,***,4.6,***,***,***
1933,9,21,1009.9,28.1,26.4,25,***,***,***,38.7,***,***,***
1933,9,22,1011,27.2,25.9,24.4,***,***,***,18.4,***,***,***
1933,9,23,1010.5,29.6,27.7,26.1,***,***,***,3,***,***,***
1933,9,24,1011,31.7,28.2,26.5,***,***,***,1,***,***,***
1933,9,25,1010.6,32.8,29.1,26.4,***,***,***,0,***,***,***
1933,9,26,1009.8,33.4,29.7,26.7,***,***,***,0,***,***,***
1933,9,27,1009.7,32.8,28.7,26.8,***,***,***,0.3,***,***,***
1933,9,28,1011.5,29.4,27,24.2,***,***,***,47.7,***,***,***
1933,9,29,1013,28.8,26.2,23.4,***,***,***,11.4,***,***,***
1933,9,30,1011.7,28.9,26.2,25.1,***,***,***,0.6,***,***,***
1933,10,1,1009.7,30.5,27.2,25.6,***,***,***,6.6,***,***,***
1933,10,2,1010.5,28.3,27.2,26,***,***,***,5.5,***,***,***
1933,10,3,1011.9,28.3,26.2,24.7,***,***,***,34.9,***,***,***
1933,10,4,1012.8,28.2,26.1,24.4,***,***,***,5.9,***,***,***
1933,10,5,1013.7,29.9,27,25.8,***,***,***,Trace,***,***,***
1933,10,6,1012.5,29.5,27.3,26.4,***,***,***,2.1,***,***,***
1933,10,7,1011.8,32.2,28.8,26.1,***,***,***,0,***,***,***
1933,10,8,1013.5,30.4,27.7,26.2,***,***,***,1.5,***,***,***
1933,10,9,1016.3,28.8,26.4,24.9,***,***,***,24.1,***,***,***
1933,10,10,1017.2,26.8,25.1,23.4,***,***,***,3.6,***,***,***
1933,10,11,1017.1,27.7,24.7,23.1,***,***,***,Trace,***,***,***
1933,10,12,1016.9,28.2,24.7,22.8,***,***,***,1.2,***,***,***
1933,10,13,1015.8,27.6,24.4,21.2,***,***,***,Trace,***,***,***
1933,10,14,1014.3,29.3,25.5,22.8,***,***,***,0.1,***,***,***
1933,10,15,1012.4,29.9,26,23.2,***,***,***,Trace,***,***,***
1933,10,16,1012,26.8,23.7,22,***,***,***,0.6,***,***,***
1933,10,17,1012.5,29.4,24.5,21.6,***,***,***,Trace,***,***,***
1933,10,18,1010.8,27.9,24.4,21.7,***,***,***,0,***,***,***
1933,10,19,1009,26.4,23.3,21.6,***,***,***,0,***,***,***
1933,10,20,1011.3,27.4,23.4,21.1,***,***,***,0,***,***,***
1933,10,21,1011.7,26.6,22.7,20.8,***,***,***,0,***,***,***
1933,10,22,1012.4,27.7,23.6,21.9,***,***,***,0,***,***,***
1933,10,23,1016.4,28.9,24.4,21.5,***,***,***,Trace,***,***,***
1933,10,24,1018.1,25.1,22,19.2,***,***,***,0,***,***,***
1933,10,25,1015.2,25.6,21,18.1,***,***,***,Trace,***,***,***
1933,10,26,1013.7,26.3,23.1,21.1,***,***,***,Trace,***,***,***
1933,10,27,1016.3,24.8,23.3,22.2,***,***,***,2.4,***,***,***
1933,10,28,1017.8,26.2,23.9,22,***,***,***,5.2,***,***,***
1933,10,29,1016,27.8,24.7,23.6,***,***,***,0,***,***,***
1933,10,30,1014.9,27.6,24,21.5,***,***,***,1.4,***,***,***
1933,10,31,1015.2,26,22.7,21.5,***,***,***,0.1,***,***,***
1933,11,1,1015,27.3,23.8,22.3,***,***,***,Trace,***,***,***
1933,11,2,1015.1,23.1,22.6,20.8,***,***,***,0.5,***,***,***
1933,11,3,1013.7,24.7,22.7,21.6,***,***,***,0,***,***,***
1933,11,4,1012.7,27.6,23.4,21.4,***,***,***,Trace,***,***,***
1933,11,5,1012.3,24,23.4,23,***,***,***,32.1,***,***,***
1933,11,6,1016,23.6,18.2,15.6,***,***,***,48.6,***,***,***
1933,11,7,1021.1,20.1,17.4,15.2,***,***,***,Trace,***,***,***
1933,11,8,1020.3,21.4,18.5,16.1,***,***,***,0,***,***,***
1933,11,9,1018.5,23.8,19,16.7,***,***,***,0,***,***,***
1933,11,10,1017.7,25.5,20.5,17.1,***,***,***,0,***,***,***
1933,11,11,1018.5,24,21.4,18.8,***,***,***,0,***,***,***
1933,11,12,1018.3,21.8,20.7,19.8,***,***,***,0,***,***,***
1933,11,13,1017.9,22.7,20.2,18.9,***,***,***,0,***,***,***
1933,11,14,1017.9,25.7,20.7,18.4,***,***,***,0,***,***,***
1933,11,15,1018.7,23.9,20,18.6,***,***,***,0,***,***,***
1933,11,16,1020.1,24.4,20.9,18.1,***,***,***,0,***,***,***
1933,11,17,1020.5,24.4,20.6,17.6,***,***,***,0,***,***,***
1933,11,18,1020.7,21.2,17.6,15.7,***,***,***,0,***,***,***
1933,11,19,1021.2,23.9,18.6,15.2,***,***,***,0,***,***,***
1933,11,20,1020.4,23.1,19,16.3,***,***,***,0,***,***,***
1933,11,21,1018.7,22.3,19.5,17.8,***,***,***,0,***,***,***
1933,11,22,1017,27.3,21.7,17.4,***,***,***,0,***,***,***
1933,11,23,1015.6,26.1,22.2,20.4,***,***,***,0,***,***,***
1933,11,24,1013.8,24.7,21.4,19.8,***,***,***,0,***,***,***
1933,11,25,1013.1,27.8,22.2,19.6,***,***,***,0,***,***,***
1933,11,26,1012.9,27.1,22.9,19.9,***,***,***,0,***,***,***
1933,11,27,1015.4,26.1,22.4,20,***,***,***,0,***,***,***
1933,11,28,1019.2,22.1,20.6,19.5,***,***,***,1.4,***,***,***
1933,11,29,1018,20.3,17.9,16.3,***,***,***,22.5,***,***,***
1933,11,30,1017.1,21.4,18.7,16.2,***,***,***,0.3,***,***,***
1933,12,1,1019,20.9,18.2,16.4,***,***,***,0,***,***,***
1933,12,2,1017.9,23.2,18.4,16.6,***,***,***,0,***,***,***
1933,12,3,1016.9,23.9,18.9,16.8,***,***,***,0,***,***,***
1933,12,4,1017.5,21.1,18.8,16.6,***,***,***,0,***,***,***
1933,12,5,1017.7,22.8,19.8,18.7,***,***,***,Trace,***,***,***
1933,12,6,1017.2,20.3,19.1,18.2,***,***,***,9.7,***,***,***
1933,12,7,1017.4,22.6,19.9,18.6,***,***,***,0,***,***,***
1933,12,8,1016.7,23.6,20.6,19.4,***,***,***,0,***,***,***
1933,12,9,1016,23.9,21.2,19.8,***,***,***,Trace,***,***,***
1933,12,10,1015.2,23.4,20.8,19.9,***,***,***,0,***,***,***
1933,12,11,1015.3,20.2,19,17.4,***,***,***,4.1,***,***,***
1933,12,12,1018,21.1,17.6,16.8,***,***,***,Trace,***,***,***
1933,12,13,1019.8,20.3,18,16.9,***,***,***,0,***,***,***
1933,12,14,1019.3,18.6,16.8,15.6,***,***,***,0,***,***,***
1933,12,15,1017.3,23.8,18.6,15.6,***,***,***,0,***,***,***
1933,12,16,1018.6,21.3,17.1,13.9,***,***,***,0,***,***,***
1933,12,17,1021.3,18.9,16.1,13.6,***,***,***,0,***,***,***
1933,12,18,1020.7,17.3,14.6,13.3,***,***,***,0,***,***,***
1933,12,19,1018.4,20.1,15.7,12.8,***,***,***,0,***,***,***
1933,12,20,1020.3,21.7,16.5,12.9,***,***,***,0,***,***,***
1933,12,21,1020.9,18.4,15.9,13.8,***,***,***,0,***,***,***
1933,12,22,1020.3,21.3,16.7,13.6,***,***,***,0,***,***,***
1933,12,23,1018.1,20.9,17.3,14.9,***,***,***,0,***,***,***
1933,12,24,1016.4,18.8,16.1,15,***,***,***,0,***,***,***
1933,12,25,1015.5,19.4,17,14.8,***,***,***,0,***,***,***
1933,12,26,1015.1,24,20,16.7,***,***,***,Trace,***,***,***
1933,12,27,1014.4,21.1,18.6,17.6,***,***,***,3.7,***,***,***
1933,12,28,1011.7,20.1,18.9,17.8,***,***,***,4.9,***,***,***
1933,12,29,1008.8,23.1,19.6,18.2,***,***,***,12.7,***,***,***
1933,12,30,1014.7,25.2,20.2,17.3,***,***,***,0,***,***,***
1933,12,31,1019.2,19.9,18,16.9,***,***,***,0,***,***,***
1934,1,1,1021.1,19.7,16.4,14.6,***,***,***,0,***,***,***
1934,1,2,1020.9,18.9,15.7,13.7,***,***,***,0,***,***,***
1934,1,3,1020.9,18.7,16.4,14.9,***,***,***,0,***,***,***
1934,1,4,1023.9,16.7,14.9,13.2,***,***,***,0,***,***,***
1934,1,5,1022.6,16.7,14,12.7,***,***,***,0,***,***,***
1934,1,6,1018.8,17.4,14.9,12.7,***,***,***,0,***,***,***
1934,1,7,1017.5,18.3,15.9,14.8,***,***,***,0,***,***,***
1934,1,8,1019.4,20.6,16.8,13.9,***,***,***,Trace,***,***,***
1934,1,9,1018.1,17,15.5,14.6,***,***,***,0,***,***,***
1934,1,10,1018.4,19,15.5,12.5,***,***,***,0,***,***,***
1934,1,11,1021.2,16.2,12.4,10.5,***,***,***,0,***,***,***
1934,1,12,1020.2,16.2,12.5,9.9,***,***,***,0,***,***,***
1934,1,13,1019.1,17,13.6,11.9,***,***,***,0,***,***,***
1934,1,14,1018,16.7,14.6,13.2,***,***,***,Trace,***,***,***
1934,1,15,1015.8,19.8,16.6,14.1,***,***,***,0.9,***,***,***
1934,1,16,1016.3,16.6,14.1,11.2,***,***,***,1.6,***,***,***
1934,1,17,1018.6,13.2,12,10.1,***,***,***,4,***,***,***
1934,1,18,1017.3,13.1,12.1,10.7,***,***,***,1.4,***,***,***
1934,1,19,1019.8,11.7,10,8.7,***,***,***,4.2,***,***,***
1934,1,20,1023.5,13.4,10.5,8.3,***,***,***,0,***,***,***
1934,1,21,1024.5,14,11.3,10,***,***,***,0,***,***,***
1934,1,22,1025.5,14.1,10.4,8,***,***,***,0,***,***,***
1934,1,23,1026.7,14.2,10.5,7.8,***,***,***,0,***,***,***
1934,1,24,1029.1,10.8,8.6,7.4,***,***,***,Trace,***,***,***
1934,1,25,1030.4,10.3,8.1,6,***,***,***,Trace,***,***,***
1934,1,26,1029,14.2,10.2,7.3,***,***,***,0,***,***,***
